,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,clarence,colonel lawless,dr. x,lady anne,lady delacour,marriott,miss portman,mr. hervey,mr. percival,mr. vincent,mrs. freke,mrs. luttridge,mrs. ormond,sir philip,vincent
3315,,,,33581,30,0.6079508280317762,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,
3316,,,,33571,40,0.564418971707451,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,
3317,,,,33561,50,0.5667117454142812,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,
3318,,,,33551,60,0.5788704181290202,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,
3319,,,,33541,70,0.5852086999943568,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,,
3320,,,,33610,1,0.005940591258298065,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3321,,,,33606,5,0.029192672576021685,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3322,,,,33601,10,0.0534607516980739,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3323,,,,33596,15,0.07557374273450444,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3324,,,,33591,20,0.09676903532239202,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3325,,,,33581,30,0.13572877429162317,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3326,,,,33571,40,0.14676509645288002,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3327,,,,33561,50,0.15596293040781967,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3328,,,,33551,60,0.16534963101242822,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3329,,,,33541,70,0.16949279172454002,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,,
3330,,,,33610,1,0.6684997390864691,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3331,,,,33606,5,3.337204653191849,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3332,,,,33601,10,6.644238008002941,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3333,,,,33596,15,9.698200883197192,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3334,,,,33591,20,12.030181607888824,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3335,,,,33581,30,14.274462800828502,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3336,,,,33571,40,3.3629264113657436,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3337,,,,33561,50,0.8091719928493855,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3338,,,,33551,60,0.2159942915541291,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3339,,,,33541,70,0.12664080423918514,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,,
3340,,,,33610,1,0.003208360904766689,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3341,,,,33606,5,0.013815702647083827,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3342,,,,33601,10,0.027040576013871113,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3343,,,,33596,15,0.04026784931531479,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3344,,,,33591,20,0.05264493726352362,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3345,,,,33581,30,0.0740071357675863,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3346,,,,33571,40,0.08539337590520987,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3347,,,,33561,50,0.09271648687996414,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3348,,,,33551,60,0.09808626245147137,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3349,,,,33541,70,0.10012071269319706,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3350,,,,33610,1,0.4637867041687551,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3351,,,,33606,5,2.3143336424117873,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3352,,,,33601,10,4.607262277524097,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3353,,,,33596,15,6.807576062765308,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3354,,,,33591,20,8.765856456296921,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3355,,,,33581,30,11.739031802436317,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3356,,,,33571,40,5.76159487383506,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3357,,,,33561,50,2.571984482027731,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3358,,,,33551,60,1.1985327226495013,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3359,,,,33541,70,0.9031696901080981,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3360,,,,33610,1,0.3208427809265339,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3361,,,,33606,5,1.600971253896152,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3362,,,,33601,10,3.1888711907088734,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3363,,,,33596,15,4.734042974132307,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3364,,,,33591,20,6.1922083321802015,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3365,,,,33581,30,8.729768105997763,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3366,,,,33571,40,6.065175369992009,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3367,,,,33561,50,3.849509288914827,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3368,,,,33551,60,2.4426460729272534,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3369,,,,33541,70,2.0446339622352117,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3370,,,,33610,1,0.44093299075750214,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3371,,,,33606,5,2.2023513799739374,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3372,,,,33601,10,4.386070093255531,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3373,,,,33596,15,6.490454141025108,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3374,,,,33591,20,8.415538530291455,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3375,,,,33581,30,11.460275490742236,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3376,,,,33571,40,5.853576158878966,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3377,,,,33561,50,2.6801187011001946,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3378,,,,33551,60,1.2421599258586564,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3379,,,,33541,70,0.9270883397167423,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3380,,,,33610,1,0.7779957433477172,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3381,,,,33606,5,3.8882030501604183,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3382,,,,33601,10,7.752688586782687,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3383,,,,33596,15,11.269195743836454,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3384,,,,33591,20,13.591096170646662,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3385,,,,33581,30,14.92396238048132,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3386,,,,33571,40,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3387,,,,33561,50,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3388,,,,33551,60,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3389,,,,33541,70,0.0058946632532581,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,,
3390,,,,33610,1,0.4654961957564328,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3391,,,,33606,5,2.320885973789416,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3392,,,,33601,10,4.616051601804765,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3393,,,,33596,15,6.805257081938254,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3394,,,,33591,20,8.768045024903849,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3395,,,,33581,30,11.703377311247724,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3396,,,,33571,40,5.6881480279964185,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3397,,,,33561,50,2.6065735894204907,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3398,,,,33551,60,1.277875245295137,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3399,,,,33541,70,0.9769405680147042,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,,
3400,,,,33610,1,0.4637867041687551,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3401,,,,33606,5,2.3143336424117873,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3402,,,,33601,10,4.607262277524097,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3403,,,,33596,15,6.807576062765308,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3404,,,,33591,20,8.765856456296921,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3405,,,,33581,30,11.739031802436317,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3406,,,,33571,40,5.76159487383506,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3407,,,,33561,50,2.571984482027731,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3408,,,,33551,60,1.1985327226495013,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3409,,,,33541,70,0.9031696901080981,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,,
3410,,,,33610,1,0.5603440490773564,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3411,,,,33606,5,2.794629194631233,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3412,,,,33601,10,5.560452241332532,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3413,,,,33596,15,8.16270986895917,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3414,,,,33591,20,10.345575408860766,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3415,,,,33581,30,13.130523350063621,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3416,,,,33571,40,4.7955032282135885,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3417,,,,33561,50,1.6921556825130402,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3418,,,,33551,60,0.6631418607736705,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3419,,,,33541,70,0.46897738334174444,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,,
3420,,,,33610,1,0.41506791296278844,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3421,,,,33606,5,2.0706797205166136,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3422,,,,33601,10,4.121961089417547,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3423,,,,33596,15,6.0895534167821825,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3424,,,,33591,20,7.892379631154233,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3425,,,,33581,30,10.760972970130412,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3426,,,,33571,40,5.945561706091794,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3427,,,,33561,50,3.0658243825586022,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3428,,,,33551,60,1.6608539728688587,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3429,,,,33541,70,1.2910553779337666,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,,
3430,,,,33610,1,0.002480370130491131,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3431,,,,33606,5,0.012402713459059697,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3432,,,,33601,10,0.024807583535883387,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3433,,,,33596,15,0.037214609563233116,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3434,,,,33591,20,0.048849198151698366,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3435,,,,33581,30,0.07109213423612554,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3436,,,,33571,40,0.08714739627781652,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3437,,,,33561,50,0.09910570561687038,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3438,,,,33551,60,0.11095189379261582,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3439,,,,33541,70,0.11550911014563425,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,,
3440,,,,33610,1,0.44142586448561305,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3441,,,,33606,5,2.2038025174262503,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3442,,,,33601,10,4.388449080101415,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3443,,,,33596,15,6.494992600571236,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3444,,,,33591,20,8.420982632672382,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3445,,,,33581,30,11.426563499489351,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3446,,,,33571,40,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3447,,,,33561,50,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3448,,,,33551,60,0.0,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3449,,,,33541,70,0.9907415938190228,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,Subject,,
3450,,Category,Feature,33610,1,0.4637867041687551,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3451,,Category,Feature,33606,5,2.3143336424117873,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3452,,Category,Feature,33601,10,4.607262277524097,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3453,,Category,Feature,33596,15,6.807576062765308,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3454,,Category,Feature,33591,20,8.765856456296921,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3455,,Category,Feature,33581,30,11.739031802436317,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3456,,Category,Feature,33571,40,5.76159487383506,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3457,,Category,Feature,33561,50,2.571984482027731,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3458,,Category,Feature,33551,60,1.1985327226495013,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3459,,Category,Feature,33541,70,0.9031696901080981,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3460,,,,33610,1,0.022081627884578413,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3461,,,,33606,5,0.08577935387882352,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3462,,,,33601,10,0.13194061000608892,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3463,,,,33596,15,0.15500396583193624,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3464,,,,33591,20,0.16632869169125242,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3465,,,,33581,30,0.1815574328833705,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3466,,,,33571,40,0.1203757928805338,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3467,,,,33561,50,0.10824191607372177,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3468,,,,33551,60,0.10431757327923116,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3469,,,,33541,70,0.10392549878238885,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3470,,,,33610,1,0.7780476081531631,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3471,,,,33606,5,3.888477207134278,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3472,,,,33601,10,7.753275999613789,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3473,,,,33596,15,11.27047520291093,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3474,,,,33591,20,13.592238242087362,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3475,,,,33581,30,14.92396238048132,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3476,,,,33571,40,0.0,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3477,,,,33561,50,0.0,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3478,,,,33551,60,0.0,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3479,,,,33541,70,0.0058946632532581,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3480,,,,33610,1,0.41506791296278844,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3481,,,,33606,5,2.0706797205166136,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3482,,,,33601,10,4.121961089417547,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3483,,,,33596,15,6.0895534167821825,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3484,,,,33591,20,7.892379631154233,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3485,,,,33581,30,10.760972970130412,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3486,,,,33571,40,5.945561706091794,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3487,,,,33561,50,3.0658243825586022,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3488,,,,33551,60,1.6608539728688587,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3489,,,,33541,70,1.2910553779337666,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3490,,,,33610,1,0.44093299075750214,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3491,,,,33606,5,2.2023513799739374,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3492,,,,33601,10,4.386070093255531,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3493,,,,33596,15,6.490454141025108,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3494,,,,33591,20,8.415538530291455,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3495,,,,33581,30,11.460275490742236,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3496,,,,33571,40,5.853576158878966,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3497,,,,33561,50,2.6801187011001946,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3498,,,,33551,60,1.2421599258586564,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3499,,,,33541,70,0.9270883397167423,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3500,,,,33610,1,0.7780476081531631,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3501,,,,33606,5,3.8884727705567292,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3502,,,,33601,10,7.753250546514005,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3503,,,,33596,15,11.270067129067321,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3504,,,,33591,20,13.592410241294143,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3505,,,,33581,30,14.923902822993456,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3506,,,,33571,40,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3507,,,,33561,50,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3508,,,,33551,60,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3509,,,,33541,70,0.0058946632532581,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3510,,,,33610,1,0.4654961957564328,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3511,,,,33606,5,2.320885973789416,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3512,,,,33601,10,4.616051601804765,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3513,,,,33596,15,6.805257081938254,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3514,,,,33591,20,8.768045024903849,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3515,,,,33581,30,11.703377311247724,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3516,,,,33571,40,5.6881480279964185,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3517,,,,33561,50,2.6065735894204907,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3518,,,,33551,60,1.277875245295137,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3519,,,,33541,70,0.9769405680147042,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3520,,,,33610,1,0.004603657679586858,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3521,,,,33606,5,0.022228125353486863,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3522,,,,33601,10,0.042987835866617315,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3523,,,,33596,15,0.062381539601674474,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3524,,,,33591,20,0.08098353045481073,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3525,,,,33581,30,0.11792146724549321,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3526,,,,33571,40,0.14088592585889223,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3527,,,,33561,50,0.15924512953282885,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3528,,,,33551,60,0.17360723109770854,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3529,,,,33541,70,0.1787072083194854,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3530,,,,33610,1,0.0004903087325373673,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3531,,,,33606,5,0.002451797138162617,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3532,,,,33601,10,0.004904228114783223,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3533,,,,33596,15,0.007357293179566433,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3534,,,,33591,20,0.009810992582344608,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3535,,,,33581,30,0.014720295401851316,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3536,,,,33571,40,0.018782318044501287,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3537,,,,33561,50,0.022141630841892346,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3538,,,,33551,60,0.025264430154262506,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3539,,,,33541,70,0.026473037997133356,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3540,,,,33610,1,0.001723202869446399,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3541,,,,33606,5,0.008616733245554573,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3542,,,,33601,10,0.017235263864420258,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3543,,,,33596,15,0.02585559206857496,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3544,,,,33591,20,0.03447771806923671,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3545,,,,33581,30,0.05172736430113862,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3546,,,,33571,40,0.06440303749495571,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3547,,,,33561,50,0.07150639358884198,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3548,,,,33551,60,0.07765952725735276,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3549,,,,33541,70,0.07995312912741448,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3550,,,,33610,1,0.003208360904766689,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3551,,,,33606,5,0.016042691566953298,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3552,,,,33601,10,0.03162460800252547,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3553,,,,33596,15,0.04651439137307772,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3554,,,,33591,20,0.06138196067363144,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3555,,,,33581,30,0.09111199182328311,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3556,,,,33571,40,0.11299035786131627,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3557,,,,33561,50,0.13037326481996145,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3558,,,,33551,60,0.14619566326649513,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3559,,,,33541,70,0.15224565958628453,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
