,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,captain,delvile,doctor,dr lyster,gentleman,lady honoria,miss beverley,miss larolles,morrice,mr arnott,mr briggs,mr delvile,mr harrel,mr hobson,mr monckton,mrs belfield,mrs charlton,mrs delvile,mrs harrel,servant,sir robert,son
5157,,,,62433,50,0.5415927368268113,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5158,,,,62423,60,0.09181967284373033,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5159,,,,62413,70,0.03979933340860106,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5160,,,,62482,1,0.6726775544676336,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5161,,,,62478,5,3.362614037302807,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5162,,,,62473,10,6.71223936071588,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5163,,,,62468,15,9.912828622602698,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5164,,,,62463,20,12.548870977985072,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5165,,,,62453,30,15.248537639568099,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5166,,,,62443,40,3.1227097710095224,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5167,,,,62433,50,0.5415927368268113,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5168,,,,62423,60,0.09181967284373033,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5169,,,,62413,70,0.03979933340860106,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
5170,,,,62482,1,0.01085017916975165,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5171,,,,62478,5,0.040510295073391586,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5172,,,,62473,10,0.06345375259039741,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5173,,,,62468,15,0.07698176975454063,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5174,,,,62463,20,0.08781781505783172,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5175,,,,62453,30,0.10661687478685077,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5176,,,,62443,40,0.09367800523545845,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5177,,,,62433,50,0.09788296739646546,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5178,,,,62423,60,0.10422952078837594,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5179,,,,62413,70,0.10703082852958426,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
5180,,,,62482,1,0.002844857033190436,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5181,,,,62478,5,0.013757735179304472,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5182,,,,62473,10,0.02715462725650074,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5183,,,,62468,15,0.04017818334676837,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5184,,,,62463,20,0.05319324473145821,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5185,,,,62453,30,0.07922100922313506,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5186,,,,62443,40,0.09835894766191838,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5187,,,,62433,50,0.11352169168951548,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5188,,,,62423,60,0.12653089697570288,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5189,,,,62413,70,0.13099845791952483,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5190,,,,62482,1,0.002844857033190436,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5191,,,,62478,5,0.01422447487312241,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5192,,,,62473,10,0.028218976895176835,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5193,,,,62468,15,0.04186839173216764,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5194,,,,62463,20,0.05551072628675902,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5195,,,,62453,30,0.08279341394992683,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5196,,,,62443,40,0.1034595009309671,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5197,,,,62433,50,0.11978649251197566,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5198,,,,62423,60,0.134634143287534,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5199,,,,62413,70,0.14030042276740634,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5200,,,,62482,1,0.001420135362051358,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5201,,,,62478,5,0.007100953984084983,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5202,,,,62473,10,0.014202600850709124,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5203,,,,62468,15,0.021151723070057075,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5204,,,,62463,20,0.027488666859535778,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5205,,,,62453,30,0.04015532287419369,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5206,,,,62443,40,0.049484073104991456,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5207,,,,62433,50,0.05685012125875148,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5208,,,,62423,60,0.06395936912240122,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5209,,,,62413,70,0.06669929673796052,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5210,,,,62482,1,0.47272857661385675,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5211,,,,62478,5,2.355262232902907,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5212,,,,62473,10,4.691131361945924,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5213,,,,62468,15,6.943478502078013,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5214,,,,62463,20,8.982158228884181,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5215,,,,62453,30,12.134476277915757,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5216,,,,62443,40,5.823477710545705,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5217,,,,62433,50,2.63339172456683,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5218,,,,62423,60,1.2037716763951933,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5219,,,,62413,70,0.8838798230450579,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5220,,,,62482,1,0.5367752691055762,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5221,,,,62478,5,2.6815605253605996,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5222,,,,62473,10,5.351316957364553,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5223,,,,62468,15,7.93516901188931,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5224,,,,62463,20,10.26139041871037,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5225,,,,62453,30,13.547407991285581,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5226,,,,62443,40,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5227,,,,62433,50,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5228,,,,62423,60,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5229,,,,62413,70,0.403665616116069,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5230,,,,62482,1,0.6726420120367674,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5231,,,,62478,5,3.3624391736881525,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5232,,,,62473,10,6.711918107942986,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5233,,,,62468,15,9.912294002504298,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5234,,,,62463,20,12.548167534655061,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5235,,,,62453,30,15.248537639568099,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5236,,,,62443,40,3.1227097710095224,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5237,,,,62433,50,0.5415927368268113,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5238,,,,62423,60,0.09181967284373033,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5239,,,,62413,70,0.03979933340860106,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5240,,,,62482,1,0.45477241702135035,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5241,,,,62478,5,2.272632709376564,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5242,,,,62473,10,4.537151492380544,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5243,,,,62468,15,6.750566820247,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5244,,,,62463,20,8.82257682230963,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5245,,,,62453,30,12.1874250342291,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5246,,,,62443,40,5.9232639218900305,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5247,,,,62433,50,2.479382436160979,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5248,,,,62423,60,1.024583700031662,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5249,,,,62413,70,0.7245257542227632,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5250,,,,62482,1,0.536729824881695,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5251,,,,62478,5,2.6813332686775877,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5252,,,,62473,10,5.350883220792816,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5253,,,,62468,15,7.934601651541873,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5254,,,,62463,20,10.260811597906047,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5255,,,,62453,30,13.547407991285581,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5256,,,,62443,40,0.0,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5257,,,,62433,50,0.0,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5258,,,,62423,60,0.0,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5259,,,,62413,70,0.403665616116069,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5260,,,,62482,1,0.3542443004596476,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5261,,,,62478,5,1.764532781337044,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5262,,,,62473,10,3.515041708751932,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5263,,,,62468,15,5.219879239095179,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5264,,,,62463,20,6.8323611281229155,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5265,,,,62453,30,9.635398174726951,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5266,,,,62443,40,6.296641211655555,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5267,,,,62433,50,3.772425847615191,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5268,,,,62423,60,2.294187347947367,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5269,,,,62413,70,1.8850266188396732,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5270,,,,62482,1,0.5643907981184082,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5271,,,,62478,5,2.818383342728056,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5272,,,,62473,10,5.62168695687271,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5273,,,,62468,15,8.31350182112721,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5274,,,,62463,20,10.672273786247766,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5275,,,,62453,30,13.828421648146415,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5276,,,,62443,40,4.704130567132118,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5277,,,,62433,50,1.5233579294939574,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5278,,,,62423,60,0.5678991337187723,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5279,,,,62413,70,0.3917279882211507,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5280,,,,62482,1,0.5643907981184082,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5281,,,,62478,5,2.818383342728056,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5282,,,,62473,10,5.62168695687271,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5283,,,,62468,15,8.31350182112721,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5284,,,,62463,20,10.672273786247766,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5285,,,,62453,30,13.828421648146415,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5286,,,,62443,40,4.704130567132118,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5287,,,,62433,50,1.5233579294939574,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5288,,,,62423,60,0.5678991337187723,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5289,,,,62413,70,0.3917279882211507,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,,,,,,,,,,Subject,
5290,,Category,Feature,62482,1,0.01085017916975165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5291,,Category,Feature,62478,5,0.040510295073391586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5292,,Category,Feature,62473,10,0.06345375259039741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5293,,Category,Feature,62468,15,0.07698176975454063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5294,,Category,Feature,62463,20,0.08781781505783172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5295,,Category,Feature,62453,30,0.10661687478685077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5296,,Category,Feature,62443,40,0.09367800523545845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5297,,Category,Feature,62433,50,0.09788296739646546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5298,,Category,Feature,62423,60,0.10422952078837594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5299,,Category,Feature,62413,70,0.10703082852958426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5300,,,,62482,1,0.45477241702135035,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5301,,,,62478,5,2.272632709376564,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5302,,,,62473,10,4.537151492380544,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5303,,,,62468,15,6.750566820247,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5304,,,,62463,20,8.82257682230963,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5305,,,,62453,30,12.1874250342291,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5306,,,,62443,40,5.9232639218900305,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5307,,,,62433,50,2.479382436160979,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5308,,,,62423,60,1.024583700031662,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5309,,,,62413,70,0.7245257542227632,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5310,,,,62482,1,0.002844857033190436,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5311,,,,62478,5,0.013757735179304472,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5312,,,,62473,10,0.02715462725650074,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5313,,,,62468,15,0.04017818334676837,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5314,,,,62463,20,0.05319324473145821,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5315,,,,62453,30,0.07922100922313506,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5316,,,,62443,40,0.09835894766191838,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5317,,,,62433,50,0.11352169168951548,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5318,,,,62423,60,0.12653089697570288,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5319,,,,62413,70,0.13099845791952483,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5320,,,,62482,1,0.7562604465911928,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5321,,,,62478,5,3.7809363384067494,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5322,,,,62473,10,7.550732869438858,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5323,,,,62468,15,11.11798130312724,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5324,,,,62463,20,13.810940272017675,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5325,,,,62453,30,15.759561640695447,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5326,,,,62443,40,0.00027822070880385966,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5327,,,,62433,50,0.0,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5328,,,,62423,60,0.0,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5329,,,,62413,70,0.009185134392379318,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5330,,,,62482,1,0.002844857033190436,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5331,,,,62478,5,0.01422447487312241,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5332,,,,62473,10,0.028218976895176835,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5333,,,,62468,15,0.04186839173216764,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5334,,,,62463,20,0.05551072628675902,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5335,,,,62453,30,0.08279341394992683,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5336,,,,62443,40,0.1034595009309671,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5337,,,,62433,50,0.11978649251197566,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5338,,,,62423,60,0.134634143287534,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5339,,,,62413,70,0.14030042276740634,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5340,,,,62482,1,0.7562309340548572,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5341,,,,62478,5,3.7807843308794857,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5342,,,,62473,10,7.550414382259757,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5343,,,,62468,15,11.117499862329383,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5344,,,,62463,20,13.810399330446,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5345,,,,62453,30,15.759744336635336,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5346,,,,62443,40,0.00027822070880385966,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5347,,,,62433,50,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5348,,,,62423,60,0.0,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5349,,,,62413,70,0.009185134392379318,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5350,,,,62482,1,0.020388072747498345,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5351,,,,62478,5,0.07518732273249353,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5352,,,,62473,10,0.12595993277614503,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5353,,,,62468,15,0.16642307365188896,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5354,,,,62463,20,0.19909502258112236,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5355,,,,62453,30,0.2554256520386807,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5356,,,,62443,40,0.2392502030585394,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5357,,,,62433,50,0.24077655189484753,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5358,,,,62423,60,0.24697584488593655,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5359,,,,62413,70,0.24837867403933428,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5360,,,,62482,1,0.0077151551264841405,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5361,,,,62478,5,0.03037778584618484,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5362,,,,62473,10,0.05104734145066378,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5363,,,,62468,15,0.06611485705253331,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5364,,,,62463,20,0.07757784510335373,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5365,,,,62453,30,0.09522482838633085,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5366,,,,62443,40,0.08677013556320017,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5367,,,,62433,50,0.08667046429846866,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5368,,,,62423,60,0.09103791023182076,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5369,,,,62413,70,0.09342636012021895,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5370,,,,62482,1,0.6726775544676336,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5371,,,,62478,5,3.362614037302807,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5372,,,,62473,10,6.71223936071588,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
5373,,,,62468,15,9.912828622602698,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject
