,NARRATOR,Other,Unknown,n,k,be,Response,Anger,Anticipation,Arousal,Disgust,Dominance,Fear,Joy,Sadness,Surprise,Trust,Valence,Stimulus,READER,captain,father,ladies,lord orville,ma'am,mr. branghton,mr. macartney,mr. smith,mrs. beaumont,mrs. mirvan,mrs. selwyn,orville,servant,sir clement
3182,,,,30286,10,6.071101046844597,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,Subject,,
3183,,,,30281,15,8.904154534424089,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,Subject,,
3184,,,,30276,20,11.210215533880987,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,Subject,,
3185,,,,30266,30,13.8207155358669,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,Subject,,
3186,,,,30256,40,3.904348330890444,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,Subject,,
3187,,,,30246,50,0.9917044312127355,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,Subject,,
3188,,,,30236,60,0.26888946147253723,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,Subject,,
3189,,,,30226,70,0.17381529727813155,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,Subject,,
3190,,,,30295,1,0.003909362279485443,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3191,,,,30291,5,0.01710327151762307,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3192,,,,30286,10,0.031072187674192734,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3193,,,,30281,15,0.04428944288331619,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3194,,,,30276,20,0.057444915144253844,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3195,,,,30266,30,0.08376474932635056,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3196,,,,30256,40,0.10065949643414397,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3197,,,,30246,50,0.11477466613495595,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3198,,,,30236,60,0.12774581202716795,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3199,,,,30226,70,0.1327301985951455,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,Subject,,
3200,,,,30295,1,0.650622452065587,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3201,,,,30291,5,3.252374871638697,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3202,,,,30286,10,6.484734403833573,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3203,,,,30281,15,9.518497003664262,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3204,,,,30276,20,11.934761501788882,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3205,,,,30266,30,14.302628482558838,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3206,,,,30256,40,3.1301856186867827,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3207,,,,30246,50,0.559494733335368,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3208,,,,30236,60,0.1382793448597693,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3209,,,,30226,70,0.09104769691425141,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,Subject,,
3210,,,,30295,1,0.4313200869501893,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3211,,,,30291,5,2.155104186781276,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3212,,,,30286,10,4.298939460096331,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3213,,,,30281,15,6.377742161424262,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3214,,,,30276,20,8.305693377576208,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3215,,,,30266,30,11.377984152477271,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3216,,,,30256,40,5.872813950157149,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3217,,,,30246,50,2.5427883042714656,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3218,,,,30236,60,1.1138769453170416,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3219,,,,30226,70,0.7948697646888723,,,,,,,,,,,,Feature,Category,,,,,,,,,,,,,Subject,,
3220,,Category,Feature,30295,1,0.5235068752983036,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3221,,Category,Feature,30291,5,2.614568503890227,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3222,,Category,Feature,30286,10,5.207099164672604,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3223,,Category,Feature,30281,15,7.679676049738743,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3224,,Category,Feature,30276,20,9.827293881518672,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3225,,Category,Feature,30266,30,12.75473613986051,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3226,,Category,Feature,30256,40,4.9426715358597395,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3227,,Category,Feature,30246,50,1.7175742578120254,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3228,,Category,Feature,30236,60,0.6011654512351,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3229,,Category,Feature,30226,70,0.4051284083448804,,,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3230,,,,30295,1,0.005786604496573217,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3231,,,,30291,5,0.02813904083158734,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3232,,,,30286,10,0.056076388358298375,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3233,,,,30281,15,0.08343731075313006,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3234,,,,30276,20,0.10950330930113114,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3235,,,,30266,30,0.16164112219756677,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3236,,,,30256,40,0.19842758390635828,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3237,,,,30246,50,0.22664921322154494,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3238,,,,30236,60,0.2529982437918751,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3239,,,,30226,70,0.2630039162486862,Category,Feature,,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3240,,,,30295,1,0.4313200869501893,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3241,,,,30291,5,2.155104186781276,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3242,,,,30286,10,4.298939460096331,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3243,,,,30281,15,6.377742161424262,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3244,,,,30276,20,8.305693377576208,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3245,,,,30266,30,11.377984152477271,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3246,,,,30256,40,5.872813950157149,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3247,,,,30246,50,2.5427883042714656,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3248,,,,30236,60,1.1138769453170416,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3249,,,,30226,70,0.7948697646888723,Category,,Feature,,,,,,,,,,,,,,,,,,,,,,,,Subject,
3250,,,,30295,1,0.5235068752983036,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3251,,,,30291,5,2.614568503890227,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3252,,,,30286,10,5.207099164672604,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3253,,,,30281,15,7.679676049738743,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3254,,,,30276,20,9.827293881518672,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3255,,,,30266,30,12.75473613986051,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3256,,,,30256,40,4.9426715358597395,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3257,,,,30246,50,1.7175742578120254,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3258,,,,30236,60,0.6011654512351,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3259,,,,30226,70,0.4051284083448804,Category,,,Feature,,,,,,,,,,,,,,,,,,,,,,,Subject,
3260,,,,30295,1,0.39379626567138337,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3261,,,,30291,5,1.9652643545873938,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3262,,,,30286,10,3.909468858018468,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3263,,,,30281,15,5.777107875464906,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3264,,,,30276,20,7.482463203763689,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3265,,,,30266,30,10.23781916056777,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3266,,,,30256,40,5.968573696949371,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3267,,,,30246,50,3.2372940892976776,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3268,,,,30236,60,1.835672544723271,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3269,,,,30226,70,1.4872346638843457,Category,,,,Feature,,,,,,,,,,,,,,,,,,,,,,Subject,
3270,,,,30295,1,0.5029501760887697,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3271,,,,30291,5,2.5128406680404036,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3272,,,,30286,10,5.006414849944445,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3273,,,,30281,15,7.3830234144837155,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3274,,,,30276,20,9.476208716924186,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3275,,,,30266,30,12.437413904984465,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3276,,,,30256,40,5.1568629578916205,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3277,,,,30246,50,1.9251394203741132,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3278,,,,30236,60,0.7546041653344805,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3279,,,,30226,70,0.5373727201540087,Category,,,,,Feature,,,,,,,,,,,,,,,,,,,,,Subject,
3280,,,,30295,1,0.044536807851532995,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3281,,,,30291,5,0.20536771336331625,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3282,,,,30286,10,0.3915319003973342,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3283,,,,30281,15,0.5696882162122824,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3284,,,,30276,20,0.7385558952357967,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3285,,,,30266,30,1.0641065479748932,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3286,,,,30256,40,1.154290157725776,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3287,,,,30246,50,1.2053404223198756,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3288,,,,30236,60,1.2380810485183606,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3289,,,,30226,70,1.2470793027917308,Category,,,,,,Feature,,,,,,,,,,,,,,,,,,,,Subject,
3290,,,,30295,1,0.6103150762839779,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3291,,,,30291,5,3.0491701301261704,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3292,,,,30286,10,6.071942835553963,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3293,,,,30281,15,8.90542192774117,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3294,,,,30276,20,11.211518210589022,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3295,,,,30266,30,13.8207155358669,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3296,,,,30256,40,3.9022449066983373,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3297,,,,30246,50,0.9917044312127355,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3298,,,,30236,60,0.26888946147253723,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3299,,,,30226,70,0.17381529727813155,Category,,,,,,,Feature,,,,,,,,,,,,,,,,,,,Subject,
3300,,,,30295,1,0.9985048621506885,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3301,,,,30291,5,4.989756502346184,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3302,,,,30286,10,9.953908218082969,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3303,,,,30281,15,14.077037322910352,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3304,,,,30276,20,14.850279939902192,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3305,,,,30266,30,14.88541039856979,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3306,,,,30256,40,0.06960162578969416,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3307,,,,30246,50,0.0,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3308,,,,30236,60,0.0,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3309,,,,30226,70,0.0,Category,,,,,,,,Feature,,,,,,,,,,,,,,,,,,Subject,
3310,,,,30295,1,0.02698591951260936,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3311,,,,30291,5,0.10676992129809562,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3312,,,,30286,10,0.18577262512122444,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3313,,,,30281,15,0.253855734116699,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3314,,,,30276,20,0.3167376568516,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3315,,,,30266,30,0.4358590996779764,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3316,,,,30256,40,0.4621512165138948,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3317,,,,30246,50,0.49553564972299824,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3318,,,,30236,60,0.5273230679629647,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3319,,,,30226,70,0.5379939561554478,Category,,,,,,,,,Feature,,,,,,,,,,,,,,,,,Subject,
3320,,,,30295,1,0.010648655827914877,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3321,,,,30291,5,0.05127259244542357,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3322,,,,30286,10,0.0948694933819537,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3323,,,,30281,15,0.13328699029215407,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3324,,,,30276,20,0.16860636247697586,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3325,,,,30266,30,0.23455591525527758,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3326,,,,30256,40,0.24637871567047928,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3327,,,,30246,50,0.24545760126400726,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3328,,,,30236,60,0.24176582898197765,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3329,,,,30226,70,0.24017496279386452,Category,,,,,,,,,,Feature,,,,,,,,,,,,,,,,Subject,
3330,,,,30295,1,0.3202353533000763,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3331,,,,30291,5,1.5988430592520644,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3332,,,,30286,10,3.1849821802652722,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3333,,,,30281,15,4.732330917106182,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3334,,,,30276,20,6.1976011262813815,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3335,,,,30266,30,8.768268465815263,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3336,,,,30256,40,6.135052264793067,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3337,,,,30246,50,3.8615061718616155,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3338,,,,30236,60,2.460054560920959,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3339,,,,30226,70,2.0466941949781643,Category,,,,,,,,,,,Feature,,,,,,,,,,,,,,,Subject,
3340,,,,30295,1,0.487399452954679,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3341,,,,30291,5,2.4312452124811346,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3342,,,,30286,10,4.837984532478833,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3343,,,,30281,15,7.119310123323772,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3344,,,,30276,20,9.10801185175159,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3345,,,,30266,30,11.965231581635132,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3346,,,,30256,40,5.469084536960508,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3347,,,,30246,50,2.3844295145257672,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3348,,,,30236,60,1.0820707559734442,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3349,,,,30226,70,0.8062078658204537,,Feature,,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3350,,,,30295,1,0.5235068752983036,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3351,,,,30291,5,2.614568503890227,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3352,,,,30286,10,5.207099164672604,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3353,,,,30281,15,7.679676049738743,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3354,,,,30276,20,9.827293881518672,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3355,,,,30266,30,12.75473613986051,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3356,,,,30256,40,4.9426715358597395,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3357,,,,30246,50,1.7175742578120254,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3358,,,,30236,60,0.6011654512351,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3359,,,,30226,70,0.4051284083448804,,,Feature,,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3360,,,,30295,1,0.487399452954679,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3361,,,,30291,5,2.4312452124811346,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3362,,,,30286,10,4.837984532478833,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3363,,,,30281,15,7.119310123323772,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3364,,,,30276,20,9.10801185175159,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3365,,,,30266,30,11.965231581635132,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3366,,,,30256,40,5.469084536960508,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3367,,,,30246,50,2.3844295145257672,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3368,,,,30236,60,1.0820707559734442,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3369,,,,30226,70,0.8062078658204537,,,,Feature,,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3370,,,,30295,1,0.3202353533000763,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3371,,,,30291,5,1.5988430592520644,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3372,,,,30286,10,3.1849821802652722,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3373,,,,30281,15,4.732330917106182,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3374,,,,30276,20,6.1976011262813815,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3375,,,,30266,30,8.768268465815263,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3376,,,,30256,40,6.135052264793067,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3377,,,,30246,50,3.8615061718616155,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3378,,,,30236,60,2.460054560920959,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3379,,,,30226,70,2.0466941949781643,,,,,Feature,,,,,,,,Category,,,,,,,,,,,,,,Subject,
3380,,,,30295,1,0.7823674313046262,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3381,,,,30291,5,3.9107880128738857,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3382,,,,30286,10,7.792591408137886,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3383,,,,30281,15,11.322003763168924,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3384,,,,30276,20,13.628140133683946,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3385,,,,30266,30,14.825238640181446,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3386,,,,30256,40,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3387,,,,30246,50,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3388,,,,30236,60,0.0,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3389,,,,30226,70,0.011342540208705662,,,,,,Feature,,,,,,,Category,,,,,,,,,,,,,,Subject,
3390,,,,30295,1,0.9985048621506885,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3391,,,,30291,5,4.989756502346184,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3392,,,,30286,10,9.953908218082969,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3393,,,,30281,15,14.077037322910352,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3394,,,,30276,20,14.850279939902192,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3395,,,,30266,30,14.88541039856979,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3396,,,,30256,40,0.06960162578969416,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3397,,,,30246,50,0.0,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3398,,,,30236,60,0.0,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3399,,,,30226,70,0.0,,,,,,,Feature,,,,,,Category,,,,,,,,,,,,,,Subject,
3400,,,,30295,1,0.9985048621506885,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3401,,,,30291,5,4.989756502346184,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3402,,,,30286,10,9.953908218082969,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3403,,,,30281,15,14.077037322910352,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3404,,,,30276,20,14.850279939902192,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3405,,,,30266,30,14.88541039856979,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3406,,,,30256,40,0.06960162578969416,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3407,,,,30246,50,0.0,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3408,,,,30236,60,0.0,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3409,,,,30226,70,0.0,,,,,,,,Feature,,,,,Category,,,,,,,,,,,,,,Subject,
3410,,,,30295,1,0.487399452954679,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3411,,,,30291,5,2.4312452124811346,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3412,,,,30286,10,4.837984532478833,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3413,,,,30281,15,7.119310123323772,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3414,,,,30276,20,9.10801185175159,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3415,,,,30266,30,11.965231581635132,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3416,,,,30256,40,5.469084536960508,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3417,,,,30246,50,2.3844295145257672,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3418,,,,30236,60,1.0820707559734442,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3419,,,,30226,70,0.8062078658204537,,,,,,,,,Feature,,,,Category,,,,,,,,,,,,,,Subject,
3420,,,,30295,1,0.5235068752983036,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3421,,,,30291,5,2.614568503890227,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3422,,,,30286,10,5.207099164672604,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3423,,,,30281,15,7.679676049738743,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3424,,,,30276,20,9.827293881518672,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3425,,,,30266,30,12.75473613986051,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3426,,,,30256,40,4.9426715358597395,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3427,,,,30246,50,1.7175742578120254,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3428,,,,30236,60,0.6011654512351,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3429,,,,30226,70,0.4051284083448804,,,,,,,,,,Feature,,,Category,,,,,,,,,,,,,,Subject,
3430,,,,30295,1,0.487399452954679,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,
3431,,,,30291,5,2.4312452124811346,,,,,,,,,,,Feature,,Category,,,,,,,,,,,,,,Subject,
