,L_NRCw_Em_anger,L_NRCw_Em_anticipation,L_NRCw_Em_disgust,L_NRCw_Em_fear,L_NRCw_Em_joy,L_NRCw_Em_negative,L_NRCw_Em_positive,L_NRCw_Em_sadness,L_NRCw_Em_surprise,L_NRCw_Em_trust,R_agent,R_patient,R_possessive,R_predicative,i,lemma,neg,t,text
222,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,man,man,,man,2190,pirate,False,2176,pirate
223,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,cattle,man,,,2212,terrible,False,2208,terrible
224,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cattle,man,,,2216,think,False,2208,thought
225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cattle,man,,,2237,think,False,2208,thought
226,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,man,,,2247,horrible,False,2241,horrible
227,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,man,,,2248,young,False,2241,young
228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,,,,2263,frighten,False,2259,frightened
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,i,,herself,2284,old,False,2276,older
230,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,herself,herself,,herself,2290,establish,False,2276,established
231,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,herself,herself,,herself,2298,neighbor,False,2276,neighbors
232,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe gargery,,expression,,2313,time,False,2310,time
233,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe gargery,i,expression,,2325,know,False,2310,knowing
234,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,sister,,sister,2372,good,False,2368,good
235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,joe gargery,herself,joe gargery,sister,2384,general,False,2368,general
236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe gargery,herself,joe gargery,sister,2385,impression,False,2368,impression
237,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,herself,herself,joe gargery,sister,2392,marry,False,2368,marry
238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,they,2400,fair,False,2397,fair
239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,they,,,they,2404,curl,False,2397,curls
240,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,they,2423,undecided,False,2397,undecided
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,joe,,,they,2424,blue,False,2397,blue
242,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,,,they,2436,white,False,2397,whites
243,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,joe,2443,good,False,2438,good
244,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,joe,2447,sweet,False,2438,sweet
245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,joe,2449,tempered,False,2438,tempered
246,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,joe,2455,foolish,False,2438,foolish
247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,joe,2457,dear,False,2438,dear
248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,joe,2463,strength,False,2438,strength
249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,joe,2468,weakness,False,2438,weakness
250,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,she,,2478,black,False,2471,black
251,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,apron,,apron,2521,wear,False,2512,wore
252,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,she,apron,,apron,2547,full,False,2512,full
253,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,she,apron,,apron,2551,needle,False,2512,needles
254,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,she,apron,,,2557,powerful,False,2553,powerful
255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,she,apron,,,2558,merit,False,2553,merit
256,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,she,apron,,,2565,reproach,False,2553,reproach
257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,she,,,2571,wear,False,2553,wore
258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,she,it,,,2582,reason,False,2577,reason
259,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,she,it,,,2587,wear,False,2577,worn
260,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,she,it,,,2598,wear,False,2577,wear
261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,forge,forge,,,2620,forge,False,2618,forge
262,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,forge,forge,,,2645,time,False,2618,time
263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,forge,churchyard,,,2656,forge,False,2647,forge
264,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,joe,2674,fellow,False,2670,fellow
265,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,joe,2676,sufferer,False,2670,sufferers
266,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,joe,2680,confidence,False,2670,confidences
267,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,joe,joe,,joe,2685,impart,False,2670,imparted
268,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,joe,,joe,2687,confidence,False,2670,confidence
269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,pip,2724,time,False,2717,times
270,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,joe,tickler,,,2766,bad,False,2762,worse
271,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,fire,,,2779,dismal,False,2777,dismal
272,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,fire,,,2780,intelligence,False,2777,intelligence
273,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,fire,,,2798,depression,False,2777,depression
274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,fire,,,2801,fire,False,2777,fire
275,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,tickler,2811,cane,False,2803,cane
276,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,tickler,2813,wear,False,2803,worn
277,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,tickler,2816,collision,False,2803,collision
278,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,tickler,2819,tickle,False,2803,tickled
279,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,tickler,,,2842,grab,False,2824,grab
280,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,tickler,,,2848,Ram,False,2824,ram
281,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,pip,,joe,2866,fire,False,2853,fire
282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,joe,pip,,joe,2869,low,False,2853,lower
283,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,pip,,joe,2882,Ram,False,2853,ram
284,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,joe,,,2896,long,False,2891,long
285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,joe,,,2903,treat,False,2901,treated
286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,joe,,,2907,large,False,2901,larger
287,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,joe,,,2910,child,False,2901,child
288,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,,,joe,2933,clock,False,2922,clock
289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,joe,2954,coming,False,2951,coming
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,2978,advice,False,2975,advice
291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,tickler,tickler,,,2995,obstruction,False,2980,obstruction
292,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,tickler,door,,,2999,immediately,False,2980,immediately
293,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tickler,door,,,3010,investigation,False,2980,investigation
294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,joe,,,3020,serve,False,3018,served
295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,joe,,,3024,missile,False,3018,missile
296,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,joe,,,3031,glad,False,3018,glad
297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,joe,,,3049,fence,False,3018,fenced
298,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,joe,,,,3066,young,False,3060,young
299,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,joe,,3088,wear,False,3078,wear
300,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,joe,,3092,fret,False,3078,fret
301,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,joe,,3094,fright,False,3078,fright
302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,joe,,churchyard,3138,cry,False,3121,crying
303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,churchyard,3165,long,False,3153,long
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,sister,,,3203,exclaim,False,3202,exclaimed
305,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,3209,whimper,False,3208,whimpered
306,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,3255,bear,False,3241,born
307,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,3261,bad,False,3259,bad
308,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,3278,mother,False,3259,mother
309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,fire,,,3283,thought,False,3282,thoughts
310,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,fire,,,3284,stray,False,3282,strayed
311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,fire,,,3287,question,False,3282,question
312,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,fire,,,3294,fire,False,3282,fire
313,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,3298,fugitive,False,3296,fugitive
314,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,3309,mysterious,False,3296,mysterious
315,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,3310,young,False,3296,young
316,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,3317,food,False,3296,food
317,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,3321,dreadful,False,3296,dreadful
318,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,3322,pledge,False,3296,pledge
319,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,me,3329,larceny,False,3323,larceny
320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,me,3332,shelter,False,3323,sheltering
321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,me,3333,premise,False,3323,premises
322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,tickler,,,3352,restore,False,3344,restoring
323,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,she,she,,,3454,calculate,False,3422,calculating
324,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,she,she,,,3456,kind,False,3422,kind
325,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,she,she,,,3466,grievous,False,3422,grievous
326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,joe,joe,,joe,3475,feel,False,3470,feeling
327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,joe,,joe,3481,curl,False,3470,curls
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,joe,joe,,joe,3492,blue,False,3470,blue
329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,joe,,joe,3502,time,False,3470,times
330,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,our,our,our,,3512,cut,False,3505,cutting
331,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,we,loaf,,,3531,jam,False,3524,jammed
332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,we,loaf,,,3533,loaf,False,3524,loaf
333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,loaf,loaf,,,3551,needle,False,3524,needle
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,loaf,loaf,,,3559,mouth,False,3524,mouths
335,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sister,knife,,,3579,loaf,False,3561,loaf
336,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,sister,knife,,,3584,kind,False,3561,kind
337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,sister,loaf,,,3603,dexterity,False,3561,dexterity
338,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,knife,,,3642,loaf,False,3616,loaf
339,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,joe,knife,,,3646,finally,False,3616,finally
340,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,knife,,,3652,loaf,False,3616,loaf
341,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,3673,present,False,3671,present
342,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,3679,hungry,False,3671,hungry
343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,3682,dare,False,3671,dared
344,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,3684,eat,True,3671,eat
345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,3696,reserve,False,3688,reserve
346,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,3699,dreadful,False,3688,dreadful
347,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,3704,ally,False,3688,ally
348,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,3708,dreadful,False,3688,dreadful
349,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,3709,young,False,3688,young
350,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,,,joe,3717,housekeeping,False,3712,housekeeping
351,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,joe,3723,kind,False,3712,kind
352,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,joe,3736,safe,False,3712,safe
353,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,3758,effort,False,3757,effort
354,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,3764,achievement,False,3757,achievement
355,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,3769,find,False,3757,found
356,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,,,3773,awful,False,3757,awful
357,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,3790,top,False,3775,top
358,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,3797,plunge,False,3775,plunge
359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,3801,depth,False,3775,depth
360,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,joe,,,3811,difficult,False,3805,difficult
361,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,joe,,,3814,unconscious,False,3805,unconscious
362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,our,,,our,3824,fellow,False,3817,fellow
363,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,our,,,our,3826,sufferer,False,3817,sufferers
364,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,our,,,our,3831,good,False,3817,good
365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,our,our,,our,3848,bite,False,3817,bit
366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,our,our,,our,3862,admiration,False,3817,admiration
367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,our,,,,3876,time,False,3872,times
368,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,our,,,,3877,invite,False,3872,invited
369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,joe,,,,3893,usual,False,3872,usual
370,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,,,,3894,friendly,False,3872,friendly
371,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,,3895,competition,False,3872,competition
372,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,our,,,,3899,find,False,3872,found
373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,our,,,,3903,time,False,3872,time
374,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,our,,,,3908,mug,False,3872,mug
375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,bread,,,3959,advantage,False,3957,advantage
376,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,,3986,uncomfortable,False,3982,uncomfortable
377,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,joe,,,,3994,loss,False,3982,loss
378,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,joe,,,,4001,thoughtful,False,3982,thoughtful
379,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,,4002,bite,False,3982,bite
380,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,,,,4014,enjoy,False,3982,enjoy
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,joe,it,,,4022,mouth,False,4016,mouth
382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,joe,it,,,4026,usual,False,4016,usual
383,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,joe,it,,,4032,good,False,4016,good
384,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,joe,it,,,4033,deal,False,4016,deal
385,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,joe,it,,,4038,gulp,False,4016,gulped
386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,joe,it,,,4043,pill,False,4016,pill
387,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,side,4051,bite,False,4045,bite
388,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,bread,head,,side,4064,good,False,4045,good
389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,bread,side,,side,4072,fall,False,4045,fell
390,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,joe,,joe,4091,consternation,False,4088,consternation
391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,joe,,joe,4101,bite,False,4088,bite
392,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,sister,,,joe,4109,evident,False,4088,evident
393,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,sister,,,joe,4111,escape,False,4088,escape
394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,head,,,4147,mutter,False,4146,muttered
395,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,head,,,4150,shake,False,4146,shaking
396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,joe,,,4171,mischief,False,4166,mischief
397,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,pip,,,4211,cough,False,4208,cough
398,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,pip,,,4213,trifle,False,4208,trifle
399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,joe,it,,,4222,recommend,False,4208,recommend
400,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,joe,it,,,4233,aghast,False,4208,aghast
401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,4236,manner,False,4236,manners
402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,4238,manner,False,4236,manners
403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,head,,sister,4252,time,False,4250,time
404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,head,,sister,4258,desperate,False,4250,desperate
405,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,4323,stare,False,4301,staring
406,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,4326,pig,False,4301,pig
407,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,joe,joe,,,4336,helpless,False,4330,helpless
408,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,joe,sister,,,4342,helpless,False,4330,helpless
409,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,sister,,,4343,bite,False,4330,bite
410,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,pip,,joe,4367,bite,False,4353,bite
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,joe,cheek,,joe,4376,confidential,False,4353,confidential
412,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,cheek,,joe,4393,friend,False,4353,friends
413,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,cheek,,joe,4407,time,False,4353,time
414,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,,joe,,4443,food,False,4439,food
415,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,sister,,,4449,cry,False,4448,cried
416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,joe,,,4477,bite,False,4455,bite
417,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,joe,,,4500,boy,False,4483,boy
418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,pip,,pip,4524,mercy,False,4501,mercy
419,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,sister,joe,,,4554,awful,False,4533,awful
420,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,sister,joe,,,4555,word,False,4533,words
421,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,beast,beast,beast,,4568,medical,False,4567,medical
422,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,beast,beast,beast,,4569,beast,False,4567,beast
423,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,beast,beast,beast,,4571,revive,False,4567,revived
424,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,beast,beast,beast,,4588,supply,False,4567,supply
425,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,joe,beast,beast,,4600,virtue,False,4567,virtues
426,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,,4608,good,False,4606,best
427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4610,time,False,4606,times
428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,4623,choice,False,4606,choice
429,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,4624,restorative,False,4606,restorative
430,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,4634,smell,False,4606,smelling
431,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,joe,,,,4643,urgency,False,4640,urgency
432,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,joe,,,,4646,case,False,4640,case
433,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,joe,,,,4647,demand,False,4640,demanded
434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joe,,,,4663,great,False,4640,greater
435,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,,,,4664,comfort,False,4640,comfort
436,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,joe,fire,joe,,4704,disturbance,False,4686,disturbance
437,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,joe,fire,joe,,4712,meditate,False,4686,meditating
438,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,joe,fire,joe,,4715,fire,False,4686,fire
